mn,8,843
mn,8,839
mn,8,871
mn,8,871
mn,8,846
mn,8,835
mn,8,831
mn,8,867
mn,8,895
mp,8,4480
mp,8,4566
mp,8,4508
mp,8,4608
mp,8,4782
mp,8,4741
mp,8,4577
mp,8,4734
mp,8,4652
mp,8,4655
mp,8,4584
mp,8,4646
mp,8,4560
mp,8,4743
mp,8,4612
mp,8,4838
mp,8,4703
mp,8,4693
mp,8,4618
mp,8,4641
mp,8,4664
mp,8,4844
mp,8,4719
mp,8,4683
mp,8,4744
mp,8,4587
mp,8,4554
mp,8,4538
mp,8,4651
mp,8,4861
mp,8,4801
mp,8,4681
mp,8,4666
mp,8,4596
mp,8,4698
mp,8,5023
mp,8,4851
mp,8,4744
mp,8,4586
mp,8,4585
mp,8,4772
mp,8,4953
mp,8,4721
mp,8,4700
mp,8,4701
mp,8,4841
mp,8,4658
mp,8,4619
mp,8,4597
mp,8,4599
mp,8,4633
mp,8,4779
mp,8,4663
mp,8,4670
mp,8,4777
mp,8,4617
mp,8,4684
mp,8,4625
mp,8,4721
mp,8,4620
mp,8,4609
mp,8,4747
mp,8,4657
mp,8,4715
mp,8,4714
mp,8,4677
mp,8,4584
mp,8,4596
mp,8,4717
mp,8,4717
mp,8,4780
mp,8,4642
mp,8,4728
mp,8,4750
mp,8,4600
mp,8,4670
mp,8,4573
mp,8,4738
mp,8,4583
mp,8,4614
mp,8,4591
mp,8,4669
mp,8,4643
mp,8,4633
mp,8,4654
mp,8,4687
mp,8,4722
mp,8,4789
mp,8,4756
mp,8,4636
mp,8,4589
mp,8,4730
mp,8,4649
mp,8,4645
mp,8,4585
mp,8,4649
mp,8,4809
mp,8,4652
mp,8,4726
mp,8,4732
sb,8,2096
sb,8,1936
sb,8,1922
sb,8,1952
sb,8,1938
sb,8,1983
sb,8,1928
sb,8,2038
sb,8,2006
sb,8,1974
sb,8,2073
sb,8,2032
sb,8,2028
sb,8,1972
sb,8,1973
sb,8,1975
sb,8,1949
sb,8,1952
sb,8,1982
sb,8,1946
sb,8,1919
sb,8,1960
sb,8,2047
sb,8,1960
sb,8,1982
sb,8,1980
sb,8,2005
sb,8,1968
sb,8,2036
sb,8,1955
sb,8,2031
sb,8,1933
sb,8,1970
sb,8,1993
sb,8,2005
sb,8,1975
sb,8,1979
sb,8,1899
sb,8,1949
sb,8,2014
sb,8,1981
sb,8,2058
sb,8,2078
sb,8,2092
sb,8,2173
sb,8,2034
sb,8,1989
sb,8,1947
sb,8,2003
sb,8,2001
sb,8,1972
sb,8,1941
sb,8,1959
sb,8,2006
sb,8,1952
sb,8,1945
sb,8,1930
sb,8,1940
sb,8,1941
sb,8,2076
sb,8,2078
sb,8,2094
sb,8,2105
sb,8,2052
sb,8,2001
sb,8,1994
sb,8,2007
sb,8,1921
sb,8,1965
sb,8,2030
sb,8,1977
sb,8,1915
sb,8,1988
sb,8,2095
sb,8,2056
sb,8,1971
sb,8,2001
sb,8,2065
sb,8,2012
sb,8,2091
sb,8,2110
sb,8,2012
sb,8,2036
sb,8,2041
sb,8,1993
sb,8,1929
sb,8,1931
sb,8,1958
sb,8,1979
sb,8,1989
sb,8,1949
sb,8,2025
sb,8,1999
sb,8,2039
sb,8,1948
sb,8,2029
sb,8,2062
sb,8,2034
sb,8,1966
sb,8,2011
sbreactive,8,1903
sbreactive,8,1954
sbreactive,8,1972
sbreactive,8,1981
sbreactive,8,1896
sbreactive,8,1890
sbreactive,8,1886
sbreactive,8,1891
sbreactive,8,1949
sbreactive,8,1956
sbreactive,8,1962
sbreactive,8,1941
sbreactive,8,1974
sbreactive,8,2024
sbreactive,8,2008
sbreactive,8,1942
sbreactive,8,1933
sbreactive,8,1966
sbreactive,8,1988
sbreactive,8,2071
sbreactive,8,2082
sbreactive,8,2038
sbreactive,8,2010
sbreactive,8,1903
sbreactive,8,2007
sbreactive,8,1902
sbreactive,8,1952
sbreactive,8,1901
sbreactive,8,1934
sbreactive,8,1915
sbreactive,8,1926
sbreactive,8,1938
sbreactive,8,1906
sbreactive,8,1884
sbreactive,8,2000
sbreactive,8,1950
sbreactive,8,2019
sbreactive,8,2025
sbreactive,8,1938
sbreactive,8,1992
sbreactive,8,2091
sbreactive,8,1971
sbreactive,8,1963
sbreactive,8,1942
sbreactive,8,1997
sbreactive,8,1975
sbreactive,8,2002
sbreactive,8,2023
sbreactive,8,1974
sbreactive,8,1969
sbreactive,8,1978
sbreactive,8,1894
sbreactive,8,1896
sbreactive,8,1920
sbreactive,8,1911
sbreactive,8,1964
sbreactive,8,1947
sbreactive,8,1911
sbreactive,8,1996
sbreactive,8,1967
sbreactive,8,1963
sbreactive,8,1924
sbreactive,8,1952
sbreactive,8,1915
sbreactive,8,1918
sbreactive,8,1908
sbreactive,8,1936
sbreactive,8,1903
sbreactive,8,1889
sbreactive,8,1941
sbreactive,8,1959
sbreactive,8,1950
sbreactive,8,1912
sbreactive,8,1885
sbreactive,8,1956
sbreactive,8,1897
sbreactive,8,1888
sbreactive,8,1933
sbreactive,8,1910
sbreactive,8,1922
sbreactive,8,1961
sbreactive,8,1958
sbreactive,8,2021
sbreactive,8,1960
sbreactive,8,1990
sbreactive,8,1989
sbreactive,8,1938
sbreactive,8,1928
sbreactive,8,1958
sbreactive,8,1914
sbreactive,8,1881
sbreactive,8,1909
sbreactive,8,1908
sbreactive,8,1926
sbreactive,8,1969
sbreactive,8,1967
sbreactive,8,2002
sbreactive,8,1916
sbreactive,8,1963
sbreactive,8,1996
sbfu,8,1058
sbfu,8,1039
sbfu,8,1106
sbfu,8,1038
sbfu,8,1056
sbfu,8,1044
sbfu,8,1050
sbfu,8,1049
sbfu,8,1054
sbfu,8,1100
sbfu,8,1108
sbfu,8,1121
sbfu,8,1133
sbfu,8,1071
sbfu,8,1076
sbfu,8,1083
sbfu,8,1068
sbfu,8,1052
sbfu,8,1056
sbfu,8,1043
sbfu,8,1066
sbfu,8,1035
sbfu,8,1054
sbfu,8,1032
sbfu,8,1041
sbfu,8,1039
sbfu,8,1029
sbfu,8,1048
sbfu,8,1062
sbfu,8,1027
sbfu,8,1053
sbfu,8,1029
sbfu,8,1034
sbfu,8,1048
sbfu,8,1065
sbfu,8,1027
sbfu,8,1038
sbfu,8,1015
sbfu,8,1029
sbfu,8,1049
sbfu,8,1056
sbfu,8,1035
sbfu,8,1057
sbfu,8,1027
sbfu,8,1033
sbfu,8,1033
sbfu,8,1039
sbfu,8,1039
sbfu,8,1101
sbfu,8,1043
sbfu,8,1031
sbfu,8,1052
sbfu,8,1028
sbfu,8,1039
sbfu,8,1057
sbfu,8,1036
sbfu,8,1079
sbfu,8,1046
sbfu,8,1024
sbfu,8,1034
sbfu,8,1063
sbfu,8,1078
sbfu,8,1045
sbfu,8,1049
sbfu,8,1045
sbfu,8,1063
sbfu,8,1078
sbfu,8,1081
sbfu,8,1074
sbfu,8,1094
sbfu,8,1040
sbfu,8,1086
sbfu,8,1062
sbfu,8,1088
sbfu,8,1073
sbfu,8,1071
sbfu,8,1102
sbfu,8,1039
sbfu,8,1051
sbfu,8,1038
sbfu,8,1063
sbfu,8,1059
sbfu,8,1054
sbfu,8,1053
sbfu,8,1040
sbfu,8,1033
sbfu,8,1055
sbfu,8,1041
sbfu,8,1036
sbfu,8,1037
sbfu,8,1013
sbfu,8,1075
sbfu,8,1033
sbfu,8,1031
sbfu,8,1037
sbfu,8,1038
sbfu,8,1054
sbfu,8,1066
sbfu,8,1050
sbfu,8,1035
vertx,8,427
vertx,8,425
vertx,8,410
vertx,8,416
vertx,8,400
vertx,8,400
vertx,8,412
vertx,8,409
vertx,8,415
vertx,8,447
vertx,8,420
vertx,8,393
vertx,8,440
vertx,8,404
vertx,8,421
vertx,8,393
vertx,8,448
vertx,8,398
vertx,8,448
vertx,8,411
vertx,8,400
vertx,8,403
vertx,8,419
vertx,8,422
vertx,8,401
vertx,8,405
vertx,8,396
vertx,8,418
vertx,8,439
vertx,8,437
vertx,8,420
vertx,8,434
vertx,8,412
vertx,8,396
vertx,8,397
vertx,8,430
vertx,8,404
vertx,8,436
vertx,8,388
vertx,8,436
vertx,8,410
vertx,8,424
vertx,8,398
vertx,8,433
vertx,8,421
vertx,8,413
vertx,8,417
vertx,8,401
vertx,8,418
vertx,8,427
vertx,8,407
vertx,8,431
vertx,8,390
vertx,8,399
vertx,8,413
vertx,8,411
vertx,8,423
vertx,8,414
vertx,8,421
vertx,8,406
vertx,8,453
vertx,8,455
vertx,8,422
vertx,8,411
vertx,8,423
vertx,8,424
vertx,8,433
vertx,8,405
vertx,8,420
vertx,8,408
vertx,8,454
vertx,8,412
vertx,8,393
vertx,8,422
vertx,8,407
vertx,8,413
vertx,8,426
vertx,8,391
vertx,8,419
vertx,8,429
vertx,8,429
vertx,8,407
vertx,8,418
vertx,8,418
vertx,8,453
vertx,8,413
vertx,8,394
vertx,8,398
vertx,8,406
vertx,8,418
vertx,8,413
vertx,8,395
vertx,8,484
vertx,8,413
vertx,8,407
vertx,8,446
vertx,8,420
vertx,8,406
vertx,8,393
vertx,8,419
akka,8,1003
akka,8,1000
akka,8,1008
akka,8,998
akka,8,1045
akka,8,1001
akka,8,987
akka,8,1026
akka,8,989
akka,8,1014
akka,8,1008
akka,8,1064
akka,8,990
akka,8,1016
akka,8,997
akka,8,991
akka,8,1032
akka,8,996
akka,8,991
akka,8,1039
akka,8,1010
akka,8,993
akka,8,999
akka,8,986
akka,8,1013
akka,8,991
akka,8,988
akka,8,987
akka,8,995
akka,8,986
akka,8,1028
akka,8,1062
akka,8,1012
akka,8,986
akka,8,1001
akka,8,1007
akka,8,994
akka,8,999
akka,8,1001
akka,8,985
akka,8,985
akka,8,1001
akka,8,1004
akka,8,999
akka,8,984
akka,8,998
akka,8,993
akka,8,1004
akka,8,989
akka,8,989
akka,8,1002
akka,8,991
akka,8,1077
akka,8,996
akka,8,983
akka,8,991
akka,8,1031
akka,8,994
akka,8,1051
akka,8,988
akka,8,1001
akka,8,1050
akka,8,981
akka,8,1008
akka,8,986
akka,8,1001
akka,8,995
akka,8,996
akka,8,993
akka,8,994
akka,8,1035
akka,8,997
akka,8,992
akka,8,1005
akka,8,988
akka,8,986
akka,8,983
akka,8,986
akka,8,984
akka,8,1003
akka,8,987
akka,8,996
akka,8,1022
akka,8,1004
akka,8,992
akka,8,1007
akka,8,1002
akka,8,1004
akka,8,990
akka,8,991
akka,8,1008
akka,8,1026
akka,8,995
akka,8,1034
akka,8,988
akka,8,984
akka,8,1002
akka,8,997
akka,8,1016
akka,8,994
qs,8,439
qs,8,432
qs,8,426
qs,8,427
qs,8,461
qs,8,432
qs,8,427
qs,8,414
qs,8,448
qs,8,436
qs,8,424
qs,8,423
qs,8,415
qs,8,414
qs,8,434
qs,8,431
qs,8,424
qs,8,415
qs,8,434
qs,8,423
qs,8,418
qs,8,452
qs,8,419
qs,8,423
qs,8,431
qs,8,460
qs,8,426
qs,8,439
qs,8,442
qs,8,447
qs,8,427
qs,8,424
qs,8,436
qs,8,421
qs,8,431
qs,8,425
qs,8,442
qs,8,429
qs,8,414
qs,8,418
qs,8,414
qs,8,423
qs,8,422
qs,8,443
qs,8,422
qs,8,425
qs,8,431
qs,8,419
qs,8,430
qs,8,442
qs,8,424
qs,8,425
qs,8,465
qs,8,422
qs,8,427
qs,8,421
qs,8,437
qs,8,439
qs,8,437
qs,8,430
qs,8,425
qs,8,415
qs,8,414
qs,8,447
qs,8,426
qs,8,420
qs,8,415
qs,8,424
qs,8,422
qs,8,422
qs,8,448
qs,8,435
qs,8,419
qs,8,419
qs,8,419
qs,8,418
qs,8,435
qs,8,422
qs,8,430
qs,8,447
qs,8,424
qs,8,428
qs,8,426
qs,8,449
qs,8,478
qs,8,429
qs,8,419
qs,8,423
qs,8,438
qs,8,443
qs,8,436
qs,8,438
qs,8,426
qs,8,439
qs,8,439
qs,8,414
qs,8,421
qs,8,435
qs,8,449
qs,8,421
hse,11,403
hse,11,410
hse,11,424
hse,11,424
hse,11,417
hse,11,419
hse,11,407
hse,11,423
hse,11,399
hse,11,411
hse,11,407
hse,11,398
hse,11,403
hse,11,399
hse,11,407
hse,11,399
hse,11,399
hse,11,412
hse,11,417
hse,11,417
hse,11,413
hse,11,406
hse,11,392
hse,11,393
hse,11,425
hse,11,419
hse,11,403
hse,11,421
hse,11,397
hse,11,390
hse,11,400
hse,11,399
hse,11,403
hse,11,402
hse,11,402
hse,11,413
hse,11,419
hse,11,394
hse,11,417
hse,11,409
hse,11,398
hse,11,449
hse,11,423
hse,11,407
hse,11,408
hse,11,398
hse,11,453
hse,11,402
hse,11,395
hse,11,415
hse,11,434
hse,11,400
hse,11,409
hse,11,400
hse,11,423
hse,11,403
hse,11,411
hse,11,422
hse,11,436
hse,11,416
hse,11,414
hse,11,415
hse,11,402
hse,11,420
hse,11,388
hse,11,426
hse,11,449
hse,11,416
hse,11,422
hse,11,472
hse,11,393
hse,11,406
hse,11,401
hse,11,398
hse,11,404
hse,11,405
hse,11,425
hse,11,422
hse,11,411
hse,11,434
hse,11,418
hse,11,402
hse,11,396
hse,11,405
hse,11,419
hse,11,397
hse,11,432
hse,11,419
hse,11,419
hse,11,403
hse,11,401
hse,11,430
hse,11,412
hse,11,406
hse,11,400
hse,11,421
hse,11,421
hse,11,396
hse,11,412
hse,11,423
mn,11,9397
mn,11,897
mn,11,892
mn,11,874
mn,11,876
mn,11,865
mn,11,879
mn,11,873
mn,11,905
mn,11,928
mn,11,916
mn,11,877
mn,11,893
mn,11,909
mn,11,871
mn,11,854
mn,11,864
mn,11,904
mn,11,866
mn,11,858
mn,11,887
mn,11,883
mn,11,871
mn,11,939
mn,11,924
mn,11,877
mn,11,904
mn,11,880
mn,11,859
mn,11,886
mn,11,881
mn,11,889
mn,11,870
mn,11,893
mn,11,875
mn,11,890
mn,11,873
mn,11,865
mn,11,873
mn,11,948
mn,11,893
mn,11,884
mn,11,878
mn,11,870
mn,11,911
mn,11,873
mn,11,881
mn,11,907
mn,11,890
mn,11,895
mn,11,919
mn,11,863
mn,11,874
mn,11,886
mn,11,869
mn,11,890
mn,11,865
mn,11,885
mn,11,864
mn,11,876
mn,11,898
mn,11,911
mn,11,878
mn,11,880
mn,11,898
mn,11,876
mn,11,882
mn,11,883
mn,11,889
mn,11,904
mn,11,882
mn,11,884
mn,11,874
mn,11,871
mn,11,881
mn,11,936
mn,11,899
mn,11,880
mn,11,881
mn,11,894
mn,11,891
mn,11,885
mn,11,864
mn,11,905
mn,11,885
mn,11,937
mn,11,893
mn,11,878
mn,11,892
mn,11,881
mn,11,865
mn,11,874
mn,11,881
mn,11,857
mn,11,882
mn,11,903
mn,11,863
mn,11,871
mn,11,926
mn,11,876
mp,11,4483
mp,11,4625
mp,11,4537
mp,11,4689
mp,11,4544
mp,11,4583
mp,11,4731
mp,11,4759
mp,11,4810
mp,11,4668
mp,11,4768
mp,11,4765
mp,11,4669
mp,11,4693
mp,11,4777
mp,11,4809
mp,11,4761
mp,11,4838
mp,11,4796
mp,11,5017
mp,11,4796
mp,11,4785
mp,11,5078
mp,11,5327
mp,11,4998
mp,11,4977
mp,11,4724
mp,11,4798
mp,11,4981
mp,11,4776
mp,11,4755
mp,11,4688
mp,11,4766
mp,11,4828
mp,11,5015
mp,11,4898
mp,11,4821
mp,11,4888
mp,11,4678
mp,11,4504
mp,11,4653
mp,11,4715
mp,11,4652
mp,11,4705
mp,11,4725
mp,11,4649
mp,11,4694
mp,11,4759
mp,11,4689
mp,11,4791
mp,11,4650
mp,11,4684
mp,11,4686
mp,11,4721
mp,11,4706
mp,11,4859
mp,11,4832
mp,11,4838
mp,11,4782
mp,11,4883
mp,11,4921
mp,11,4656
mp,11,4714
mp,11,4776
mp,11,4678
mp,11,4823
mp,11,4994
mp,11,4769
mp,11,4635
mp,11,4904
mp,11,4690
mp,11,5058
mp,11,4869
mp,11,4865
mp,11,4820
mp,11,4975
mp,11,4756
mp,11,4656
mp,11,4680
mp,11,4769
mp,11,4712
mp,11,4797
mp,11,4681
mp,11,4723
mp,11,4741
mp,11,4850
mp,11,4934
mp,11,4664
mp,11,4671
mp,11,4740
mp,11,4803
mp,11,4644
mp,11,4734
mp,11,4668
mp,11,4796
mp,11,4728
mp,11,4745
mp,11,4964
mp,11,4857
mp,11,4869
sb,11,2367
sb,11,2042
sb,11,2027
sb,11,2048
sb,11,2056
sb,11,2058
sb,11,2020
sb,11,2074
sb,11,1967
sb,11,2016
sb,11,2028
sb,11,2031
sb,11,2052
sb,11,2109
sb,11,2058
sb,11,2128
sb,11,2038
sb,11,2011
sb,11,2017
sb,11,2004
sb,11,2056
sb,11,1983
sb,11,1916
sb,11,1965
sb,11,1965
sb,11,1975
sb,11,2074
sb,11,1994
sb,11,1996
sb,11,1941
sb,11,2028
sb,11,1945
sb,11,2013
sb,11,2034
sb,11,2034
sb,11,2104
sb,11,2068
sb,11,2086
sb,11,2081
sb,11,2175
sb,11,2127
sb,11,2128
sb,11,2092
sb,11,2029
sb,11,2119
sb,11,2094
sb,11,2094
sb,11,2147
sb,11,2088
sb,11,2094
sb,11,2080
sb,11,2075
sb,11,2056
sb,11,2032
sb,11,1969
sb,11,2067
sb,11,2035
sb,11,2025
sb,11,2035
sb,11,2029
sb,11,2018
sb,11,1992
sb,11,1980
sb,11,2088
sb,11,2122
sb,11,2042
sb,11,2005
sb,11,2060
sb,11,2024
sb,11,1998
sb,11,1991
sb,11,1970
sb,11,2042
sb,11,2032
sb,11,2062
sb,11,2091
sb,11,2057
sb,11,2165
sb,11,2192
sb,11,2068
sb,11,2062
sb,11,1981
sb,11,1966
sb,11,2067
sb,11,2019
sb,11,1991
sb,11,1914
sb,11,2031
sb,11,1999
sb,11,2103
sb,11,2053
sb,11,2090
sb,11,2098
sb,11,2070
sb,11,2131
sb,11,2128
sb,11,2065
sb,11,2032
sb,11,2097
sb,11,2082
sbreactive,11,2090
sbreactive,11,1970
sbreactive,11,1992
sbreactive,11,2013
sbreactive,11,1938
sbreactive,11,1884
sbreactive,11,1945
sbreactive,11,1908
sbreactive,11,1948
sbreactive,11,2001
sbreactive,11,1970
sbreactive,11,2084
sbreactive,11,2093
sbreactive,11,2047
sbreactive,11,1987
sbreactive,11,1972
sbreactive,11,1969
sbreactive,11,1905
sbreactive,11,1967
sbreactive,11,1965
sbreactive,11,1990
sbreactive,11,2044
sbreactive,11,2015
sbreactive,11,1960
sbreactive,11,1987
sbreactive,11,2038
sbreactive,11,2021
sbreactive,11,1970
sbreactive,11,2016
sbreactive,11,2020
sbreactive,11,1980
sbreactive,11,1965
sbreactive,11,2002
sbreactive,11,2025
sbreactive,11,1944
sbreactive,11,1981
sbreactive,11,1967
sbreactive,11,2017
sbreactive,11,1954
sbreactive,11,1979
sbreactive,11,1965
sbreactive,11,1951
sbreactive,11,1966
sbreactive,11,1904
sbreactive,11,1911
sbreactive,11,1977
sbreactive,11,1925
sbreactive,11,2017
sbreactive,11,2053
sbreactive,11,2164
sbreactive,11,2065
sbreactive,11,2015
sbreactive,11,2029
sbreactive,11,2001
sbreactive,11,1917
sbreactive,11,1915
sbreactive,11,1912
sbreactive,11,1903
sbreactive,11,1913
sbreactive,11,1890
sbreactive,11,1905
sbreactive,11,2071
sbreactive,11,1999
sbreactive,11,1956
sbreactive,11,1994
sbreactive,11,1909
sbreactive,11,1942
sbreactive,11,1972
sbreactive,11,1983
sbreactive,11,1910
sbreactive,11,1954
sbreactive,11,1865
sbreactive,11,1975
sbreactive,11,1938
sbreactive,11,1977
sbreactive,11,1940
sbreactive,11,2020
sbreactive,11,1974
sbreactive,11,1957
sbreactive,11,1932
sbreactive,11,1926
sbreactive,11,1989
sbreactive,11,1939
sbreactive,11,1944
sbreactive,11,1892
sbreactive,11,1935
sbreactive,11,2008
sbreactive,11,2005
sbreactive,11,2059
sbreactive,11,2033
sbreactive,11,1955
sbreactive,11,1961
sbreactive,11,1915
sbreactive,11,1996
sbreactive,11,1982
sbreactive,11,2005
sbreactive,11,2093
sbreactive,11,2002
sbreactive,11,1994
sbreactive,11,1946
sbfu,11,1111
sbfu,11,1008
sbfu,11,1024
sbfu,11,1041
sbfu,11,1032
sbfu,11,1039
sbfu,11,1030
sbfu,11,1045
sbfu,11,1044
sbfu,11,1067
sbfu,11,1027
sbfu,11,1039
sbfu,11,1025
sbfu,11,1014
sbfu,11,1020
sbfu,11,1047
sbfu,11,1013
sbfu,11,1023
sbfu,11,1007
sbfu,11,1011
sbfu,11,1004
sbfu,11,1011
sbfu,11,1001
sbfu,11,1048
sbfu,11,1007
sbfu,11,1021
sbfu,11,1047
sbfu,11,1022
sbfu,11,1021
sbfu,11,1016
sbfu,11,1006
sbfu,11,1023
sbfu,11,1049
sbfu,11,1027
sbfu,11,1021
sbfu,11,1021
sbfu,11,1018
sbfu,11,1053
sbfu,11,990
sbfu,11,1080
sbfu,11,1007
sbfu,11,1040
sbfu,11,1032
sbfu,11,1008
sbfu,11,1023
sbfu,11,1007
sbfu,11,1043
sbfu,11,1033
sbfu,11,1079
sbfu,11,1038
sbfu,11,1043
sbfu,11,1037
sbfu,11,1021
sbfu,11,1020
sbfu,11,1025
sbfu,11,1030
sbfu,11,1048
sbfu,11,1008
sbfu,11,1032
sbfu,11,1016
sbfu,11,1014
sbfu,11,1018
sbfu,11,1043
sbfu,11,1047
sbfu,11,1058
sbfu,11,1049
sbfu,11,1051
sbfu,11,1043
sbfu,11,1042
sbfu,11,1070
sbfu,11,1013
sbfu,11,1068
sbfu,11,1013
sbfu,11,1032
sbfu,11,1040
sbfu,11,1031
sbfu,11,1052
sbfu,11,1069
sbfu,11,1025
sbfu,11,1034
sbfu,11,1019
sbfu,11,1011
sbfu,11,1010
sbfu,11,1032
sbfu,11,1016
sbfu,11,1004
sbfu,11,1020
sbfu,11,1039
sbfu,11,1030
sbfu,11,1043
sbfu,11,1025
sbfu,11,1030
sbfu,11,1019
sbfu,11,1019
sbfu,11,1011
sbfu,11,1003
sbfu,11,1017
sbfu,11,1029
sbfu,11,1031
sbfu,11,1041
vertx,11,513
vertx,11,441
vertx,11,462
vertx,11,458
vertx,11,475
vertx,11,440
vertx,11,438
vertx,11,477
vertx,11,445
vertx,11,461
vertx,11,477
vertx,11,461
vertx,11,454
vertx,11,486
vertx,11,466
vertx,11,424
vertx,11,439
vertx,11,443
vertx,11,422
vertx,11,427
vertx,11,484
vertx,11,492
vertx,11,448
vertx,11,446
vertx,11,431
vertx,11,436
vertx,11,453
vertx,11,430
vertx,11,456
vertx,11,452
vertx,11,478
vertx,11,485
vertx,11,486
vertx,11,433
vertx,11,423
vertx,11,453
vertx,11,433
vertx,11,423
vertx,11,452
vertx,11,466
vertx,11,459
vertx,11,434
vertx,11,442
vertx,11,435
vertx,11,430
vertx,11,469
vertx,11,432
vertx,11,463
vertx,11,476
vertx,11,443
vertx,11,504
vertx,11,434
vertx,11,451
vertx,11,486
vertx,11,433
vertx,11,455
vertx,11,446
vertx,11,478
vertx,11,456
vertx,11,437
vertx,11,446
vertx,11,452
vertx,11,468
vertx,11,449
vertx,11,432
vertx,11,443
vertx,11,447
vertx,11,482
vertx,11,438
vertx,11,439
vertx,11,491
vertx,11,484
vertx,11,455
vertx,11,450
vertx,11,438
vertx,11,443
vertx,11,452
vertx,11,458
vertx,11,503
vertx,11,436
vertx,11,449
vertx,11,483
vertx,11,448
vertx,11,486
vertx,11,455
vertx,11,441
vertx,11,493
vertx,11,455
vertx,11,465
vertx,11,434
vertx,11,438
vertx,11,475
vertx,11,456
vertx,11,459
vertx,11,517
vertx,11,479
vertx,11,433
vertx,11,456
vertx,11,459
vertx,11,472
akka,11,1084
akka,11,951
akka,11,950
akka,11,965
akka,11,938
akka,11,947
akka,11,940
akka,11,943
akka,11,970
akka,11,950
akka,11,1015
akka,11,942
akka,11,958
akka,11,970
akka,11,938
akka,11,984
akka,11,957
akka,11,956
akka,11,944
akka,11,951
akka,11,960
akka,11,991
akka,11,941
akka,11,937
akka,11,936
akka,11,948
akka,11,945
akka,11,971
akka,11,947
akka,11,947
akka,11,970
akka,11,941
akka,11,965
akka,11,933
akka,11,941
akka,11,934
akka,11,946
akka,11,939
akka,11,956
akka,11,954
akka,11,934
akka,11,948
akka,11,951
akka,11,954
akka,11,965
akka,11,946
akka,11,960
akka,11,977
akka,11,951
akka,11,945
akka,11,948
akka,11,946
akka,11,937
akka,11,956
akka,11,943
akka,11,943
akka,11,973
akka,11,978
akka,11,936
akka,11,946
akka,11,979
akka,11,972
akka,11,970
akka,11,964
akka,11,971
akka,11,953
akka,11,949
akka,11,975
akka,11,991
akka,11,937
akka,11,973
akka,11,948
akka,11,982
akka,11,939
akka,11,966
akka,11,958
akka,11,944
akka,11,938
akka,11,965
akka,11,950
akka,11,954
akka,11,949
akka,11,954
akka,11,991
akka,11,949
akka,11,940
akka,11,954
akka,11,941
akka,11,935
akka,11,946
akka,11,946
akka,11,972
akka,11,946
akka,11,982
akka,11,944
akka,11,939
akka,11,958
akka,11,945
akka,11,970
akka,11,942
qs,11,552
qs,11,480
qs,11,446
qs,11,462
qs,11,437
qs,11,443
qs,11,446
